Timestamp,MuestrasEnVentana,MuestrasRuidosas,Attention,Meditation,PoorSignal,Theta_ASIC,Alpha_ASIC,Beta_ASIC,CLI_ASIC,Eng_ASIC,Theta_FFT_filt,Alpha_FFT_filt,Beta_FFT_filt,CLI_FFT_filt,Eng_FFT_filt,Marcador
2026-05-05T10:55:11.319159,516,0,56,43,0,11875,11410,9375,1.0408,0.4026,8769.36,12547.28,13105.98,0.6989,0.6148,
2026-05-05T10:55:12.320515,524,0,57,48,0,12956,32708,17048,0.3961,0.3733,44960.49,12844.22,13389.93,3.5004,0.2316,
2026-05-05T10:55:13.322005,513,0,56,57,0,21619,50618,15138,0.4271,0.2096,36244.38,38507.99,16273.23,0.9412,0.2177,
2026-05-05T10:55:14.323144,500,0,51,75,0,27728,56273,17450,0.4927,0.2077,31189.89,17077.42,22503.73,1.8264,0.4662,
2026-05-05T10:55:15.324821,526,0,53,78,0,18393,29182,17577,0.6303,0.3695,20209.27,13259.81,7634.78,1.5241,0.2281,
2026-05-05T10:55:16.326446,512,0,53,83,0,70796,88871,29435,0.7966,0.1844,24676.7,4947.76,17615.86,4.9874,0.5946,
2026-05-05T10:55:17.328410,512,0,47,80,0,18108,12552,9824,1.4426,0.3204,50411.67,31442.43,17509.6,1.6033,0.2139,
2026-05-05T10:55:18.329732,485,0,54,70,0,44381,39770,13800,1.1159,0.164,110008.68,72697.23,150913.96,1.5132,0.826,
2026-05-05T10:55:19.334087,544,0,54,66,0,31406,9351,14497,3.3586,0.3557,262581.87,71332.55,36683.07,3.6811,0.1099,
2026-05-05T10:55:20.335460,512,0,51,54,0,98981,15511,19252,6.3813,0.1682,16194.54,8667.63,14531.77,1.8684,0.5845,E2
2026-05-05T10:55:21.341267,515,0,54,40,0,27640,35112,12284,0.7872,0.1958,288372.51,72641.45,48803.72,3.9698,0.1352,
2026-05-05T10:55:22.343689,503,0,51,44,0,22695,13852,19315,1.6384,0.5285,6550.61,9076.27,17157.45,0.7217,1.0979,
2026-05-05T10:55:23.345489,522,0,54,38,0,16125,17815,19649,0.9051,0.5789,137577.02,67491.77,30477.52,2.0384,0.1486,
2026-05-05T10:55:24.346783,514,0,63,44,0,10033,13934,6747,0.72,0.2815,7736.4,4683.5,6265.21,1.6518,0.5044,
2026-05-05T10:55:25.351584,508,0,57,60,0,62463,41775,14847,1.4952,0.1424,42293.48,19910.07,22238.55,2.1242,0.3575,
2026-05-05T10:55:26.353545,519,0,51,54,0,72737,32076,38995,2.2676,0.372,1938.99,9612.01,17934.4,0.2017,1.5526,
2026-05-05T10:55:27.354864,512,0,44,54,0,80405,27373,15425,2.9374,0.1431,12887.46,7171.57,16502.92,1.797,0.8227,
2026-05-05T10:55:28.356664,514,0,38,50,0,11823,20254,17134,0.5837,0.5342,5241.41,13556.2,12482.34,0.3866,0.664,
2026-05-05T10:55:29.358335,488,0,53,48,0,32626,36776,27116,0.8872,0.3907,4137.81,5293.53,8554.2,0.7817,0.907,
2026-05-05T10:55:30.359660,538,0,63,50,0,30204,23967,17783,1.2602,0.3283,233363.6,68802.89,40703.88,3.3918,0.1347,
2026-05-05T10:55:31.361058,512,0,66,54,0,60830,43676,12544,1.3928,0.12,308423.57,125515.81,83694.21,2.4572,0.1929,
2026-05-05T10:55:32.362647,455,0,63,61,0,29525,9006,4849,3.2784,0.1258,3733.29,9089.23,10897.21,0.4107,0.8498,
2026-05-05T10:55:33.364465,556,0,43,54,0,3504,9068,6827,0.3864,0.543,4143.52,2155.25,9390.28,1.9225,1.4908,
2026-05-05T10:55:34.366042,528,0,48,56,0,14076,4502,7640,3.1266,0.4112,129098.25,76146.65,34683.74,1.6954,0.169,
2026-05-05T10:55:35.368022,513,0,57,50,0,108412,63393,44250,1.7102,0.2576,6212.88,2374.09,9427.53,2.617,1.0979,
